Date,Store,Product,Is_Holiday,Base Price,Price,Weekly_Units_Sold,weekly_sales,year,month,day,week_of_year,promotion
2011-01-14,3,3,False,21.99,21.99,26,571.74,2011,1,14,2,0
2011-01-21,3,3,False,21.99,21.99,29,637.7099999999999,2011,1,21,3,0
2011-01-28,3,3,False,21.99,21.99,31,681.6899999999999,2011,1,28,4,0
2011-02-04,3,3,False,21.99,21.99,24,527.76,2011,2,4,5,0
2011-02-11,3,3,True,21.99,21.99,24,527.76,2011,2,11,6,0
2011-02-18,3,3,False,21.99,21.99,23,505.77,2011,2,18,7,0
2011-02-25,3,3,False,21.99,21.99,21,461.78999999999996,2011,2,25,8,0
2011-03-04,3,3,False,21.99,21.99,23,505.77,2011,3,4,9,0
2011-03-11,3,3,False,21.99,21.99,23,505.77,2011,3,11,10,0
2011-03-18,3,3,False,21.99,21.99,15,329.84999999999997,2011,3,18,11,0
2011-03-25,3,3,False,21.99,21.99,25,549.75,2011,3,25,12,0
2011-04-01,3,3,False,21.99,21.99,19,417.80999999999995,2011,4,1,13,0
2011-04-08,3,3,False,21.99,21.99,23,505.77,2011,4,8,14,0
2011-04-15,3,3,False,21.99,21.99,21,461.78999999999996,2011,4,15,15,0
2011-04-22,3,3,False,21.99,21.99,18,395.82,2011,4,22,16,0
2011-04-29,3,3,False,21.99,21.99,19,417.80999999999995,2011,4,29,17,0
2011-05-06,3,3,False,21.99,21.99,23,505.77,2011,5,6,18,0
2011-05-13,3,3,False,21.99,21.99,21,461.78999999999996,2011,5,13,19,0
2011-05-20,3,3,False,21.99,21.99,25,549.75,2011,5,20,20,0
2011-05-27,3,3,False,21.99,21.99,17,373.83,2011,5,27,21,0
2011-06-03,3,3,False,21.99,21.99,23,505.77,2011,6,3,22,0
2011-06-10,3,3,False,21.99,21.99,29,637.7099999999999,2011,6,10,23,0
2011-06-17,3,3,False,21.99,21.99,21,461.78999999999996,2011,6,17,24,0
2011-06-24,3,3,False,21.99,21.99,19,417.80999999999995,2011,6,24,25,0
2011-07-01,3,3,False,21.99,11.0,71,781.0,2011,7,1,26,1
2011-07-08,3,3,False,21.99,11.0,85,935.0,2011,7,8,27,1
2011-07-15,3,3,False,21.99,11.0,129,1419.0,2011,7,15,28,1
2011-07-22,3,3,False,21.99,11.0,177,1947.0,2011,7,22,29,1
2011-07-29,3,3,False,21.99,11.0,215,2365.0,2011,7,29,30,1
2011-08-05,3,3,False,21.99,21.99,78,1715.2199999999998,2011,8,5,31,0
2011-08-12,3,3,False,21.99,21.99,81,1781.1899999999998,2011,8,12,32,0
2011-08-19,3,3,False,21.99,21.99,101,2220.99,2011,8,19,33,0
2011-08-26,3,3,False,21.99,21.99,97,2133.0299999999997,2011,8,26,34,0
2011-09-02,3,3,False,21.99,21.99,43,945.5699999999999,2011,9,2,35,0
2011-09-09,3,3,True,21.99,21.99,29,637.7099999999999,2011,9,9,36,0
2011-09-16,3,3,False,21.99,21.99,26,571.74,2011,9,16,37,0
2011-09-23,3,3,False,21.99,21.99,27,593.7299999999999,2011,9,23,38,0
2011-09-30,3,3,False,21.99,21.99,25,549.75,2011,9,30,39,0
2011-10-07,3,3,False,21.99,21.99,26,571.74,2011,10,7,40,0
2011-10-14,3,3,False,21.99,21.99,23,505.77,2011,10,14,41,0
2011-10-21,3,3,False,21.99,21.99,24,527.76,2011,10,21,42,0
2011-10-28,3,3,False,21.99,21.99,25,549.75,2011,10,28,43,0
2011-11-04,3,3,False,21.99,11.0,111,1221.0,2011,11,4,44,1
2011-11-11,3,3,False,21.99,11.0,105,1155.0,2011,11,11,45,1
2011-11-18,3,3,False,21.99,11.0,93,1023.0,2011,11,18,46,1
2011-11-25,3,3,True,21.99,11.0,100,1100.0,2011,11,25,47,1
2011-12-02,3,3,False,21.99,21.99,27,593.7299999999999,2011,12,2,48,0
2011-12-09,3,3,False,21.99,21.99,29,637.7099999999999,2011,12,9,49,0
2011-12-16,3,3,False,21.99,21.99,31,681.6899999999999,2011,12,16,50,0
2011-12-23,3,3,False,21.99,21.99,33,725.67,2011,12,23,51,0
2011-12-30,3,3,True,21.99,21.99,23,505.77,2011,12,30,52,0
2012-01-06,3,3,False,19.99,19.99,38,759.6199999999999,2012,1,6,1,0
2012-01-13,3,3,False,19.99,19.99,37,739.63,2012,1,13,2,0
2012-01-20,3,3,False,19.99,19.99,38,759.6199999999999,2012,1,20,3,0
2012-01-27,3,3,False,19.99,19.99,35,699.65,2012,1,27,4,0
2012-02-03,3,3,False,19.99,19.99,37,739.63,2012,2,3,5,0
2012-02-10,3,3,True,19.99,19.99,37,739.63,2012,2,10,6,0
2012-02-17,3,3,False,19.99,19.99,37,739.63,2012,2,17,7,0
2012-02-24,3,3,False,19.99,19.99,35,699.65,2012,2,24,8,0
2012-03-02,3,3,False,19.99,19.99,33,659.67,2012,3,2,9,0
2012-03-09,3,3,False,19.99,19.99,33,659.67,2012,3,9,10,0
2012-03-16,3,3,False,19.99,19.99,25,499.74999999999994,2012,3,16,11,0
2012-03-23,3,3,False,19.99,19.99,31,619.6899999999999,2012,3,23,12,0
2012-03-30,3,3,False,19.99,19.99,28,559.7199999999999,2012,3,30,13,0
2012-04-06,3,3,False,19.99,19.99,27,539.7299999999999,2012,4,6,14,0
2012-04-13,3,3,False,19.99,19.99,29,579.7099999999999,2012,4,13,15,0
2012-04-20,3,3,False,19.99,19.99,33,659.67,2012,4,20,16,0
2012-04-27,3,3,False,19.99,19.99,33,659.67,2012,4,27,17,0
2012-05-04,3,3,False,19.99,19.99,35,699.65,2012,5,4,18,0
2012-05-11,3,3,False,19.99,19.99,37,739.63,2012,5,11,19,0
2012-05-18,3,3,False,19.99,19.99,37,739.63,2012,5,18,20,0
2012-05-25,3,3,False,19.99,19.99,36,719.64,2012,5,25,21,0
2012-06-01,3,3,False,19.99,19.99,31,619.6899999999999,2012,6,1,22,0
2012-06-08,3,3,False,19.99,19.99,34,679.66,2012,6,8,23,0
2012-06-15,3,3,False,19.99,19.99,35,699.65,2012,6,15,24,0
2012-06-22,3,3,False,19.99,19.99,39,779.6099999999999,2012,6,22,25,0
2012-06-29,3,3,False,19.99,19.99,23,459.77,2012,6,29,26,0
2012-07-06,3,3,False,19.99,10.0,123,1230.0,2012,7,6,27,1
2012-07-13,3,3,False,19.99,10.0,237,2370.0,2012,7,13,28,1
2012-07-20,3,3,False,19.99,10.0,265,2650.0,2012,7,20,29,1
2012-07-27,3,3,False,19.99,10.0,249,2490.0,2012,7,27,30,1
2012-08-03,3,3,False,19.99,19.99,87,1739.1299999999999,2012,8,3,31,0
2012-08-10,3,3,False,19.99,19.99,91,1819.09,2012,8,10,32,0
2012-08-17,3,3,False,19.99,19.99,87,1739.1299999999999,2012,8,17,33,0
2012-08-24,3,3,False,19.99,19.99,108,2158.9199999999996,2012,8,24,34,0
2012-08-31,3,3,False,19.99,19.99,121,2418.79,2012,8,31,35,0
2012-09-07,3,3,True,19.99,19.99,45,899.55,2012,9,7,36,0
2012-09-14,3,3,False,19.99,19.99,40,799.5999999999999,2012,9,14,37,0
2012-09-21,3,3,False,19.99,19.99,35,699.65,2012,9,21,38,0
2012-09-28,3,3,False,19.99,19.99,32,639.68,2012,9,28,39,0
2012-10-05,3,3,False,19.99,19.99,37,739.63,2012,10,5,40,0
2012-10-12,3,3,False,19.99,19.99,33,659.67,2012,10,12,41,0
2012-10-19,3,3,False,19.99,19.99,33,659.67,2012,10,19,42,0
2012-10-26,3,3,False,19.99,19.99,31,619.6899999999999,2012,10,26,43,0
2010-02-05,4,1,False,9.99,7.99,381,3044.19,2010,2,5,5,1
2010-02-12,4,1,True,9.99,7.99,687,5489.13,2010,2,12,6,1
2010-02-19,4,1,False,9.99,7.99,491,3923.09,2010,2,19,7,1
2010-02-26,4,1,False,9.99,7.99,296,2365.04,2010,2,26,8,1
2010-03-05,4,1,False,9.99,9.99,211,2107.89,2010,3,5,9,0
2010-03-12,4,1,False,9.99,9.99,197,1968.03,2010,3,12,10,0
2010-03-19,4,1,False,9.99,9.99,206,2057.94,2010,3,19,11,0
2010-03-26,4,1,False,9.99,9.99,223,2227.77,2010,3,26,12,0
2010-04-02,4,1,False,9.99,9.99,503,5024.97,2010,4,2,13,0
2010-04-09,4,1,False,9.99,9.99,376,3756.2400000000002,2010,4,9,14,0
2010-04-16,4,1,False,9.99,9.99,185,1848.15,2010,4,16,15,0
2010-04-23,4,1,False,9.99,9.99,160,1598.4,2010,4,23,16,0
2010-04-30,4,1,False,9.99,9.99,167,1668.33,2010,4,30,17,0
2010-05-07,4,1,False,9.99,7.99,270,2157.3,2010,5,7,18,1
2010-05-14,4,1,False,9.99,7.99,272,2173.28,2010,5,14,19,1
2010-05-21,4,1,False,9.99,7.99,267,2133.33,2010,5,21,20,1
2010-05-28,4,1,False,9.99,7.99,250,1997.5,2010,5,28,21,1
2010-06-04,4,1,False,9.99,9.99,171,1708.29,2010,6,4,22,0
2010-06-11,4,1,False,9.99,9.99,180,1798.2,2010,6,11,23,0
2010-06-18,4,1,False,9.99,9.99,179,1788.21,2010,6,18,24,0
2010-06-25,4,1,False,9.99,9.99,173,1728.27,2010,6,25,25,0
2010-07-02,4,1,False,9.99,9.99,182,1818.18,2010,7,2,26,0
2010-07-09,4,1,False,9.99,9.99,178,1778.22,2010,7,9,27,0
2010-07-16,4,1,False,9.99,9.99,181,1808.19,2010,7,16,28,0
2010-07-23,4,1,False,9.99,9.99,184,1838.16,2010,7,23,29,0
2010-07-30,4,1,False,9.99,9.99,183,1828.17,2010,7,30,30,0
2010-08-06,4,1,False,9.99,9.99,165,1648.3500000000001,2010,8,6,31,0
2010-08-13,4,1,False,9.99,9.99,181,1808.19,2010,8,13,32,0
2010-08-20,4,1,False,9.99,9.99,181,1808.19,2010,8,20,33,0
2010-08-27,4,1,False,9.99,9.99,187,1868.13,2010,8,27,34,0
2010-09-03,4,1,False,9.99,9.99,231,2307.69,2010,9,3,35,0
2010-09-10,4,1,True,9.99,9.99,224,2237.76,2010,9,10,36,0
2010-09-17,4,1,False,9.99,9.99,222,2217.78,2010,9,17,37,0
2010-09-24,4,1,False,9.99,9.99,215,2147.85,2010,9,24,38,0
2010-10-01,4,1,False,9.99,9.99,243,2427.57,2010,10,1,39,0
2010-10-08,4,1,False,9.99,9.99,247,2467.53,2010,10,8,40,0
2010-10-15,4,1,False,9.99,9.99,281,2807.19,2010,10,15,41,0
2010-10-22,4,1,False,9.99,9.99,345,3446.55,2010,10,22,42,0
2010-10-29,4,1,False,9.99,9.99,516,5154.84,2010,10,29,43,0
2010-11-05,4,1,False,9.99,9.99,325,3246.75,2010,11,5,44,0
2010-11-12,4,1,False,9.99,9.99,197,1968.03,2010,11,12,45,0
2010-11-19,4,1,False,9.99,9.99,216,2157.84,2010,11,19,46,0
2010-11-26,4,1,True,9.99,9.99,207,2067.93,2010,11,26,47,0
2010-12-03,4,1,False,9.99,9.99,244,2437.56,2010,12,3,48,0
2010-12-10,4,1,False,9.99,9.99,333,3326.67,2010,12,10,49,0
2010-12-17,4,1,False,9.99,9.99,496,4955.04,2010,12,17,50,0
2010-12-24,4,1,False,9.99,9.99,608,6073.92,2010,12,24,51,0
2010-12-31,4,1,True,9.99,9.99,189,1888.1100000000001,2010,12,31,52,0
2011-01-07,4,1,False,10.99,10.99,146,1604.54,2011,1,7,1,0
2011-01-14,4,1,False,10.99,10.99,162,1780.38,2011,1,14,2,0
2011-01-21,4,1,False,10.99,10.99,173,1901.27,2011,1,21,3,0
2011-01-28,4,1,False,10.99,10.99,179,1967.21,2011,1,28,4,0
2011-02-04,4,1,False,10.99,8.79,296,2601.8399999999997,2011,2,4,5,1
2011-02-11,4,1,True,10.99,8.79,490,4307.099999999999,2011,2,11,6,1
2011-02-18,4,1,False,10.99,8.79,532,4676.28,2011,2,18,7,1
2011-02-25,4,1,False,10.99,8.79,224,1968.9599999999998,2011,2,25,8,1
2011-03-04,4,1,False,10.99,10.99,153,1681.47,2011,3,4,9,0
2011-03-11,4,1,False,10.99,10.99,181,1989.19,2011,3,11,10,0
2011-03-18,4,1,False,10.99,10.99,191,2099.09,2011,3,18,11,0
2011-03-25,4,1,False,10.99,10.99,186,2044.14,2011,3,25,12,0
2011-04-01,4,1,False,10.99,10.99,195,2143.05,2011,4,1,13,0
2011-04-08,4,1,False,10.99,10.99,211,2318.89,2011,4,8,14,0
2011-04-15,4,1,False,10.99,10.99,254,2791.46,2011,4,15,15,0
2011-04-22,4,1,False,10.99,10.99,482,5297.18,2011,4,22,16,0
2011-04-29,4,1,False,10.99,10.99,293,3220.07,2011,4,29,17,0
2011-05-06,4,1,False,10.99,8.79,217,1907.4299999999998,2011,5,6,18,1
2011-05-13,4,1,False,10.99,8.79,231,2030.4899999999998,2011,5,13,19,1
2011-05-20,4,1,False,10.99,8.79,215,1889.85,2011,5,20,20,1
2011-05-27,4,1,False,10.99,8.79,213,1872.2699999999998,2011,5,27,21,1
2011-06-03,4,1,False,10.99,10.99,147,1615.53,2011,6,3,22,0
2011-06-10,4,1,False,10.99,10.99,143,1571.57,2011,6,10,23,0
2011-06-17,4,1,False,10.99,10.99,157,1725.43,2011,6,17,24,0
2011-06-24,4,1,False,10.99,10.99,155,1703.45,2011,6,24,25,0
2011-07-01,4,1,False,10.99,10.99,147,1615.53,2011,7,1,26,0
2011-07-08,4,1,False,10.99,10.99,146,1604.54,2011,7,8,27,0
2011-07-15,4,1,False,10.99,10.99,159,1747.41,2011,7,15,28,0
2011-07-22,4,1,False,10.99,10.99,152,1670.48,2011,7,22,29,0
2011-07-29,4,1,False,10.99,10.99,157,1725.43,2011,7,29,30,0
2011-08-05,4,1,False,10.99,10.99,153,1681.47,2011,8,5,31,0
2011-08-12,4,1,False,10.99,10.99,145,1593.55,2011,8,12,32,0
2011-08-19,4,1,False,10.99,10.99,163,1791.3700000000001,2011,8,19,33,0
2011-08-26,4,1,False,10.99,10.99,143,1571.57,2011,8,26,34,0
2011-09-02,4,1,False,10.99,10.99,169,1857.31,2011,9,2,35,0
2011-09-09,4,1,True,10.99,10.99,201,2208.9900000000002,2011,9,9,36,0
2011-09-16,4,1,False,10.99,10.99,207,2274.93,2011,9,16,37,0
2011-09-23,4,1,False,10.99,10.99,204,2241.96,2011,9,23,38,0
2011-09-30,4,1,False,10.99,10.99,201,2208.9900000000002,2011,9,30,39,0
2011-10-07,4,1,False,10.99,10.99,241,2648.59,2011,10,7,40,0
2011-10-14,4,1,False,10.99,10.99,259,2846.41,2011,10,14,41,0
2011-10-21,4,1,False,10.99,10.99,265,2912.35,2011,10,21,42,0
2011-10-28,4,1,False,10.99,10.99,375,4121.25,2011,10,28,43,0
2011-11-04,4,1,False,10.99,10.99,453,4978.47,2011,11,4,44,0
2011-11-11,4,1,False,10.99,10.99,212,2329.88,2011,11,11,45,0
2011-11-18,4,1,False,10.99,10.99,188,2066.12,2011,11,18,46,0
2011-11-25,4,1,True,10.99,10.99,195,2143.05,2011,11,25,47,0
2011-12-02,4,1,False,10.99,10.99,242,2659.58,2011,12,2,48,0
2011-12-09,4,1,False,10.99,10.99,303,3329.9700000000003,2011,12,9,49,0
2011-12-16,4,1,False,10.99,10.99,425,4670.75,2011,12,16,50,0
2011-12-23,4,1,False,10.99,10.99,531,5835.6900000000005,2011,12,23,51,0
2011-12-30,4,1,True,10.99,10.99,211,2318.89,2011,12,30,52,0
2012-01-06,4,1,False,10.99,10.99,167,1835.33,2012,1,6,1,0
2012-01-13,4,1,False,10.99,10.99,171,1879.29,2012,1,13,2,0
2012-01-20,4,1,False,10.99,10.99,187,2055.13,2012,1,20,3,0
2012-01-27,4,1,False,10.99,10.99,182,2000.18,2012,1,27,4,0
2012-02-03,4,1,False,10.99,8.79,347,3050.1299999999997,2012,2,3,5,1
2012-02-10,4,1,True,10.99,8.79,481,4227.99,2012,2,10,6,1
2012-02-17,4,1,False,10.99,8.79,649,5704.709999999999,2012,2,17,7,1
2012-02-24,4,1,False,10.99,8.79,270,2373.2999999999997,2012,2,24,8,1
2012-03-02,4,1,False,10.99,10.99,185,2033.15,2012,3,2,9,0
2012-03-09,4,1,False,10.99,10.99,183,2011.17,2012,3,9,10,0
2012-03-16,4,1,False,10.99,10.99,201,2208.9900000000002,2012,3,16,11,0
2012-03-23,4,1,False,10.99,10.99,215,2362.85,2012,3,23,12,0
2012-03-30,4,1,False,10.99,10.99,257,2824.43,2012,3,30,13,0
2012-04-06,4,1,False,10.99,10.99,496,5451.04,2012,4,6,14,0
2012-04-13,4,1,False,10.99,10.99,289,3176.11,2012,4,13,15,0
2012-04-20,4,1,False,10.99,10.99,151,1659.49,2012,4,20,16,0
2012-04-27,4,1,False,10.99,10.99,155,1703.45,2012,4,27,17,0
2012-05-04,4,1,False,10.99,8.79,234,2056.8599999999997,2012,5,4,18,1
2012-05-11,4,1,False,10.99,8.79,263,2311.77,2012,5,11,19,1
2012-05-18,4,1,False,10.99,8.79,244,2144.7599999999998,2012,5,18,20,1
2012-05-25,4,1,False,10.99,8.79,237,2083.23,2012,5,25,21,1
2012-06-01,4,1,False,10.99,10.99,157,1725.43,2012,6,1,22,0
2012-06-08,4,1,False,10.99,10.99,164,1802.3600000000001,2012,6,8,23,0
2012-06-15,4,1,False,10.99,10.99,177,1945.23,2012,6,15,24,0
2012-06-22,4,1,False,10.99,10.99,167,1835.33,2012,6,22,25,0
2012-06-29,4,1,False,10.99,10.99,171,1879.29,2012,6,29,26,0
2012-07-06,4,1,False,10.99,10.99,163,1791.3700000000001,2012,7,6,27,0
2012-07-13,4,1,False,10.99,10.99,171,1879.29,2012,7,13,28,0
2012-07-20,4,1,False,10.99,10.99,169,1857.31,2012,7,20,29,0
2012-07-27,4,1,False,10.99,10.99,162,1780.38,2012,7,27,30,0
2012-08-03,4,1,False,10.99,10.99,166,1824.3400000000001,2012,8,3,31,0
2012-08-10,4,1,False,10.99,10.99,166,1824.3400000000001,2012,8,10,32,0
2012-08-17,4,1,False,10.99,10.99,160,1758.4,2012,8,17,33,0
2012-08-24,4,1,False,10.99,10.99,173,1901.27,2012,8,24,34,0
2012-08-31,4,1,False,10.99,10.99,171,1879.29,2012,8,31,35,0
2012-09-07,4,1,True,10.99,10.99,195,2143.05,2012,9,7,36,0
2012-09-14,4,1,False,10.99,10.99,215,2362.85,2012,9,14,37,0
2012-09-21,4,1,False,10.99,10.99,221,2428.79,2012,9,21,38,0
2012-09-28,4,1,False,10.99,10.99,211,2318.89,2012,9,28,39,0
2012-10-05,4,1,False,10.99,10.99,239,2626.61,2012,10,5,40,0
2012-10-12,4,1,False,10.99,10.99,255,2802.4500000000003,2012,10,12,41,0
2012-10-19,4,1,False,10.99,10.99,287,3154.13,2012,10,19,42,0
2012-10-26,4,1,False,10.99,10.99,329,3615.71,2012,10,26,43,0
2010-02-05,4,2,False,5.99,5.99,610,3653.9,2010,2,5,5,0
2010-02-12,4,2,True,5.99,5.99,572,3426.28,2010,2,12,6,0
2010-02-19,4,2,False,5.99,5.99,577,3456.23,2010,2,19,7,0
2010-02-26,4,2,False,5.99,5.99,563,3372.3700000000003,2010,2,26,8,0
2010-03-05,4,2,False,5.99,5.99,586,3510.1400000000003,2010,3,5,9,0
2010-03-12,4,2,False,5.99,5.99,549,3288.51,2010,3,12,10,0
2010-03-19,4,2,False,5.99,5.99,541,3240.59,2010,3,19,11,0
2010-03-26,4,2,False,5.99,5.99,505,3024.9500000000003,2010,3,26,12,0
2010-04-02,4,2,False,5.99,4.01,1020,4090.2,2010,4,2,13,1
2010-04-09,4,2,False,5.99,4.01,924,3705.24,2010,4,9,14,1
2010-04-16,4,2,False,5.99,4.01,1029,4126.29,2010,4,16,15,1
2010-04-23,4,2,False,5.99,4.01,1005,4030.0499999999997,2010,4,23,16,1
2010-04-30,4,2,False,5.99,4.01,1005,4030.0499999999997,2010,4,30,17,1
2010-05-07,4,2,False,5.99,5.99,577,3456.23,2010,5,7,18,0
2010-05-14,4,2,False,5.99,5.99,515,3084.85,2010,5,14,19,0
2010-05-21,4,2,False,5.99,5.99,545,3264.55,2010,5,21,20,0
2010-05-28,4,2,False,5.99,5.99,551,3300.4900000000002,2010,5,28,21,0
2010-06-04,4,2,False,5.99,5.99,555,3324.4500000000003,2010,6,4,22,0
2010-06-11,4,2,False,5.99,5.99,521,3120.79,2010,6,11,23,0
2010-06-18,4,2,False,5.99,5.99,575,3444.25,2010,6,18,24,0
2010-06-25,4,2,False,5.99,5.99,525,3144.75,2010,6,25,25,0
2010-07-02,4,2,False,5.99,4.01,1055,4230.55,2010,7,2,26,1
2010-07-09,4,2,False,5.99,4.01,991,3973.91,2010,7,9,27,1
2010-07-16,4,2,False,5.99,4.01,1060,4250.599999999999,2010,7,16,28,1
2010-07-23,4,2,False,5.99,4.01,993,3981.93,2010,7,23,29,1
2010-07-30,4,2,False,5.99,4.01,1040,4170.4,2010,7,30,30,1
2010-08-06,4,2,False,5.99,5.99,585,3504.15,2010,8,6,31,0
2010-08-13,4,2,False,5.99,5.99,639,3827.61,2010,8,13,32,0
2010-08-20,4,2,False,5.99,5.99,665,3983.3500000000004,2010,8,20,33,0
2010-08-27,4,2,False,5.99,5.99,583,3492.17,2010,8,27,34,0
2010-09-03,4,2,False,5.99,5.99,625,3743.75,2010,9,3,35,0
2010-09-10,4,2,True,5.99,5.99,583,3492.17,2010,9,10,36,0
2010-09-17,4,2,False,5.99,5.99,599,3588.01,2010,9,17,37,0
2010-09-24,4,2,False,5.99,5.99,568,3402.32,2010,9,24,38,0
2010-10-01,4,2,False,5.99,5.99,590,3534.1,2010,10,1,39,0
2010-10-08,4,2,False,5.99,5.99,578,3462.2200000000003,2010,10,8,40,0
2010-10-15,4,2,False,5.99,5.99,553,3312.4700000000003,2010,10,15,41,0
2010-10-22,4,2,False,5.99,5.99,580,3474.2000000000003,2010,10,22,42,0
2010-10-29,4,2,False,5.99,5.99,565,3384.35,2010,10,29,43,0
2010-11-05,4,2,False,5.99,5.99,619,3707.81,2010,11,5,44,0
2010-11-12,4,2,False,5.99,5.99,579,3468.21,2010,11,12,45,0
2010-11-19,4,2,False,5.99,5.99,596,3570.04,2010,11,19,46,0
2010-11-26,4,2,True,5.99,5.99,609,3647.9100000000003,2010,11,26,47,0
2010-12-03,4,2,False,5.99,5.99,597,3576.03,2010,12,3,48,0
2010-12-10,4,2,False,5.99,5.99,627,3755.73,2010,12,10,49,0
2010-12-17,4,2,False,5.99,5.99,668,4001.32,2010,12,17,50,0
2010-12-24,4,2,False,5.99,5.99,777,4654.2300000000005,2010,12,24,51,0
2010-12-31,4,2,True,5.99,5.99,522,3126.78,2010,12,31,52,0
2011-01-07,4,2,False,5.99,5.99,603,3611.9700000000003,2011,1,7,1,0
2011-01-14,4,2,False,5.99,5.99,588,3522.1200000000003,2011,1,14,2,0
2011-01-21,4,2,False,5.99,5.99,605,3623.9500000000003,2011,1,21,3,0
2011-01-28,4,2,False,5.99,5.99,563,3372.3700000000003,2011,1,28,4,0
2011-02-04,4,2,False,5.99,5.99,628,3761.7200000000003,2011,2,4,5,0
2011-02-11,4,2,True,5.99,5.99,637,3815.63,2011,2,11,6,0
2011-02-18,4,2,False,5.99,5.99,661,3959.3900000000003,2011,2,18,7,0
2011-02-25,4,2,False,5.99,5.99,670,4013.3,2011,2,25,8,0
2011-03-04,4,2,False,5.99,5.99,665,3983.3500000000004,2011,3,4,9,0
2011-03-11,4,2,False,5.99,5.99,604,3617.96,2011,3,11,10,0
2011-03-18,4,2,False,5.99,5.99,653,3911.4700000000003,2011,3,18,11,0
2011-03-25,4,2,False,5.99,5.99,603,3611.9700000000003,2011,3,25,12,0
2011-04-01,4,2,False,5.99,4.01,1067,4278.67,2011,4,1,13,1
2011-04-08,4,2,False,5.99,4.01,1127,4519.2699999999995,2011,4,8,14,1
2011-04-15,4,2,False,5.99,4.01,1097,4398.969999999999,2011,4,15,15,1
2011-04-22,4,2,False,5.99,4.01,1257,5040.57,2011,4,22,16,1
2011-04-29,4,2,False,5.99,4.01,1041,4174.41,2011,4,29,17,1
2011-05-06,4,2,False,5.99,5.99,641,3839.59,2011,5,6,18,0
2011-05-13,4,2,False,5.99,5.99,597,3576.03,2011,5,13,19,0
2011-05-20,4,2,False,5.99,5.99,630,3773.7000000000003,2011,5,20,20,0
2011-05-27,4,2,False,5.99,5.99,625,3743.75,2011,5,27,21,0
2011-06-03,4,2,False,5.99,5.99,637,3815.63,2011,6,3,22,0
2011-06-10,4,2,False,5.99,5.99,623,3731.77,2011,6,10,23,0
2011-06-17,4,2,False,5.99,5.99,643,3851.57,2011,6,17,24,0
2011-06-24,4,2,False,5.99,5.99,601,3599.9900000000002,2011,6,24,25,0
2011-07-01,4,2,False,5.99,4.01,1174,4707.74,2011,7,1,26,1
2011-07-08,4,2,False,5.99,4.01,1130,4531.3,2011,7,8,27,1
2011-07-15,4,2,False,5.99,4.01,1169,4687.69,2011,7,15,28,1
2011-07-22,4,2,False,5.99,4.01,1199,4807.99,2011,7,22,29,1
2011-07-29,4,2,False,5.99,4.01,1143,4583.429999999999,2011,7,29,30,1
2011-08-05,4,2,False,5.99,5.99,694,4157.06,2011,8,5,31,0
2011-08-12,4,2,False,5.99,5.99,635,3803.65,2011,8,12,32,0
2011-08-19,4,2,False,5.99,5.99,720,4312.8,2011,8,19,33,0
2011-08-26,4,2,False,5.99,5.99,642,3845.58,2011,8,26,34,0
2011-09-02,4,2,False,5.99,5.99,694,4157.06,2011,9,2,35,0
2011-09-09,4,2,True,5.99,5.99,647,3875.53,2011,9,9,36,0
2011-09-16,4,2,False,5.99,5.99,646,3869.54,2011,9,16,37,0
2011-09-23,4,2,False,5.99,5.99,645,3863.55,2011,9,23,38,0
2011-09-30,4,2,False,5.99,5.99,629,3767.71,2011,9,30,39,0
2011-10-07,4,2,False,5.99,5.99,703,4210.97,2011,10,7,40,0
2011-10-14,4,2,False,5.99,5.99,631,3779.69,2011,10,14,41,0
2011-10-21,4,2,False,5.99,5.99,647,3875.53,2011,10,21,42,0
2011-10-28,4,2,False,5.99,5.99,593,3552.07,2011,10,28,43,0
2011-11-04,4,2,False,5.99,5.99,644,3857.56,2011,11,4,44,0
2011-11-11,4,2,False,5.99,5.99,639,3827.61,2011,11,11,45,0
2011-11-18,4,2,False,5.99,5.99,641,3839.59,2011,11,18,46,0
2011-11-25,4,2,True,5.99,5.99,615,3683.85,2011,11,25,47,0
2011-12-02,4,2,False,5.99,5.99,606,3629.94,2011,12,2,48,0
2011-12-09,4,2,False,5.99,5.99,642,3845.58,2011,12,9,49,0
2011-12-16,4,2,False,5.99,5.99,699,4187.01,2011,12,16,50,0
2011-12-23,4,2,False,5.99,5.99,825,4941.75,2011,12,23,51,0
2011-12-30,4,2,True,5.99,5.99,545,3264.55,2011,12,30,52,0
2012-01-06,4,2,False,6.99,6.99,519,3627.81,2012,1,6,1,0
2012-01-13,4,2,False,6.99,6.99,486,3397.1400000000003,2012,1,13,2,0
2012-01-20,4,2,False,6.99,6.99,503,3515.9700000000003,2012,1,20,3,0
2012-01-27,4,2,False,6.99,6.99,499,3488.01,2012,1,27,4,0
2012-02-03,4,2,False,6.99,6.99,559,3907.4100000000003,2012,2,3,5,0
2012-02-10,4,2,True,6.99,6.99,580,4054.2000000000003,2012,2,10,6,0
2012-02-17,4,2,False,6.99,6.99,559,3907.4100000000003,2012,2,17,7,0
2012-02-24,4,2,False,6.99,6.99,585,4089.15,2012,2,24,8,0
2012-03-02,4,2,False,6.99,6.99,587,4103.13,2012,3,2,9,0
2012-03-09,4,2,False,6.99,6.99,577,4033.23,2012,3,9,10,0
2012-03-16,4,2,False,6.99,6.99,555,3879.4500000000003,2012,3,16,11,0
2012-03-23,4,2,False,6.99,6.99,521,3641.79,2012,3,23,12,0
