,Store,Product,week_of_year,Base Price,Price,promotion,Is_Holiday,Weekly_Units_Sold
2716,_7,_1,_43,10.99,10.99,0,0,63
2717,_7,_2,_5,5.99,5.99,0,0,141
2718,_7,_2,_6,5.99,5.99,0,1,144
2719,_7,_2,_7,5.99,5.99,0,0,146
2720,_7,_2,_8,5.99,5.99,0,0,145
2721,_7,_2,_9,5.99,5.99,0,0,141
2722,_7,_2,_10,5.99,5.99,0,0,135
2723,_7,_2,_11,5.99,5.99,0,0,165
2724,_7,_2,_12,5.99,5.99,0,0,159
2725,_7,_2,_13,5.99,4.01,1,0,306
2726,_7,_2,_14,5.99,4.01,1,0,255
2727,_7,_2,_15,5.99,4.01,1,0,227
2728,_7,_2,_16,5.99,4.01,1,0,215
2729,_7,_2,_17,5.99,4.01,1,0,203
2730,_7,_2,_18,5.99,5.99,0,0,113
2731,_7,_2,_19,5.99,5.99,0,0,101
2732,_7,_2,_20,5.99,5.99,0,0,100
2733,_7,_2,_21,5.99,5.99,0,0,105
2734,_7,_2,_22,5.99,5.99,0,0,115
2735,_7,_2,_23,5.99,5.99,0,0,120
2736,_7,_2,_24,5.99,5.99,0,0,116
2737,_7,_2,_25,5.99,5.99,0,0,127
2738,_7,_2,_26,5.99,4.01,1,0,255
2739,_7,_2,_27,5.99,4.01,1,0,291
2740,_7,_2,_28,5.99,4.01,1,0,277
2741,_7,_2,_29,5.99,4.01,1,0,295
2742,_7,_2,_30,5.99,4.01,1,0,299
2743,_7,_2,_31,5.99,5.99,0,0,177
2744,_7,_2,_32,5.99,5.99,0,0,160
2745,_7,_2,_33,5.99,5.99,0,0,162
2746,_7,_2,_34,5.99,5.99,0,0,149
2747,_7,_2,_35,5.99,5.99,0,0,145
2748,_7,_2,_36,5.99,5.99,0,1,149
2749,_7,_2,_37,5.99,5.99,0,0,143
2750,_7,_2,_38,5.99,5.99,0,0,130
2751,_7,_2,_39,5.99,5.99,0,0,121
2752,_7,_2,_40,5.99,5.99,0,0,133
2753,_7,_2,_41,5.99,5.99,0,0,130
2754,_7,_2,_42,5.99,5.99,0,0,122
2755,_7,_2,_43,5.99,5.99,0,0,115
2756,_7,_2,_44,5.99,5.99,0,0,123
2757,_7,_2,_45,5.99,5.99,0,0,134
2758,_7,_2,_46,5.99,5.99,0,0,128
2759,_7,_2,_47,5.99,5.99,0,1,147
2760,_7,_2,_48,5.99,5.99,0,0,137
2761,_7,_2,_49,5.99,5.99,0,0,145
2762,_7,_2,_50,5.99,5.99,0,0,161
2763,_7,_2,_51,5.99,5.99,0,0,225
2764,_7,_2,_52,5.99,5.99,0,1,183
2765,_7,_2,_1,5.99,5.99,0,0,175
2766,_7,_2,_2,5.99,5.99,0,0,153
2767,_7,_2,_3,5.99,5.99,0,0,146
2768,_7,_2,_4,5.99,5.99,0,0,145
2769,_7,_2,_5,5.99,5.99,0,0,144
2770,_7,_2,_6,5.99,5.99,0,1,147
2771,_7,_2,_7,5.99,5.99,0,0,154
2772,_7,_2,_8,5.99,5.99,0,0,155
2773,_7,_2,_9,5.99,5.99,0,0,163
2774,_7,_2,_10,5.99,5.99,0,0,157
2775,_7,_2,_11,5.99,5.99,0,0,168
2776,_7,_2,_12,5.99,5.99,0,0,162
2777,_7,_2,_13,5.99,4.01,1,0,266
2778,_7,_2,_14,5.99,4.01,1,0,271
2779,_7,_2,_15,5.99,4.01,1,0,213
2780,_7,_2,_16,5.99,4.01,1,0,249
2781,_7,_2,_17,5.99,4.01,1,0,225
2782,_7,_2,_18,5.99,5.99,0,0,111
2783,_7,_2,_19,5.99,5.99,0,0,109
2784,_7,_2,_20,5.99,5.99,0,0,115
2785,_7,_2,_21,5.99,5.99,0,0,117
2786,_7,_2,_22,5.99,5.99,0,0,128
2787,_7,_2,_23,5.99,5.99,0,0,144
2788,_7,_2,_24,5.99,5.99,0,0,141
2789,_7,_2,_25,5.99,5.99,0,0,161
2790,_7,_2,_26,5.99,4.01,1,0,307
2791,_7,_2,_27,5.99,4.01,1,0,359
2792,_7,_2,_28,5.99,4.01,1,0,315
2793,_7,_2,_29,5.99,4.01,1,0,321
2794,_7,_2,_30,5.99,4.01,1,0,334
2795,_7,_2,_31,5.99,5.99,0,0,175
2796,_7,_2,_32,5.99,5.99,0,0,175
2797,_7,_2,_33,5.99,5.99,0,0,183
2798,_7,_2,_34,5.99,5.99,0,0,166
2799,_7,_2,_35,5.99,5.99,0,0,159
2800,_7,_2,_36,5.99,5.99,0,1,154
2801,_7,_2,_37,5.99,5.99,0,0,137
2802,_7,_2,_38,5.99,5.99,0,0,141
2803,_7,_2,_39,5.99,5.99,0,0,133
2804,_7,_2,_40,5.99,5.99,0,0,138
2805,_7,_2,_41,5.99,5.99,0,0,133
2806,_7,_2,_42,5.99,5.99,0,0,131
2807,_7,_2,_43,5.99,5.99,0,0,127
2808,_7,_2,_44,5.99,5.99,0,0,142
2809,_7,_2,_45,5.99,5.99,0,0,133
2810,_7,_2,_46,5.99,5.99,0,0,143
2811,_7,_2,_47,5.99,5.99,0,1,161
2812,_7,_2,_48,5.99,5.99,0,0,142
2813,_7,_2,_49,5.99,5.99,0,0,154
2814,_7,_2,_50,5.99,5.99,0,0,171
2815,_7,_2,_51,5.99,5.99,0,0,261
2816,_7,_2,_52,5.99,5.99,0,1,220
2817,_7,_2,_1,6.99,6.99,0,0,161
2818,_7,_2,_2,6.99,6.99,0,0,137
2819,_7,_2,_3,6.99,6.99,0,0,137
2820,_7,_2,_4,6.99,6.99,0,0,127
2821,_7,_2,_5,6.99,6.99,0,0,135
2822,_7,_2,_6,6.99,6.99,0,1,134
2823,_7,_2,_7,6.99,6.99,0,0,144
2824,_7,_2,_8,6.99,6.99,0,0,126
2825,_7,_2,_9,6.99,6.99,0,0,128
2826,_7,_2,_10,6.99,6.99,0,0,138
2827,_7,_2,_11,6.99,6.99,0,0,149
2828,_7,_2,_12,6.99,6.99,0,0,152
2829,_7,_2,_13,6.99,6.99,0,0,137
2830,_7,_2,_14,6.99,4.68,1,0,268
2831,_7,_2,_15,6.99,4.68,1,0,219
2832,_7,_2,_16,6.99,4.68,1,0,197
2833,_7,_2,_17,6.99,4.68,1,0,194
2834,_7,_2,_18,6.99,6.99,0,0,99
2835,_7,_2,_19,6.99,6.99,0,0,97
2836,_7,_2,_20,6.99,6.99,0,0,95
2837,_7,_2,_21,6.99,6.99,0,0,101
2838,_7,_2,_22,6.99,6.99,0,0,116
2839,_7,_2,_23,6.99,6.99,0,0,127
2840,_7,_2,_24,6.99,6.99,0,0,126
2841,_7,_2,_25,6.99,6.99,0,0,141
2842,_7,_2,_26,6.99,6.99,0,0,151
2843,_7,_2,_27,6.99,4.68,1,0,325
2844,_7,_2,_28,6.99,4.68,1,0,307
2845,_7,_2,_29,6.99,4.68,1,0,289
2846,_7,_2,_30,6.99,4.68,1,0,281
2847,_7,_2,_31,6.99,6.99,0,0,155
2848,_7,_2,_32,6.99,6.99,0,0,154
2849,_7,_2,_33,6.99,6.99,0,0,145
2850,_7,_2,_34,6.99,6.99,0,0,145
2851,_7,_2,_35,6.99,6.99,0,0,133
2852,_7,_2,_36,6.99,6.99,0,1,133
2853,_7,_2,_37,6.99,6.99,0,0,121
2854,_7,_2,_38,6.99,6.99,0,0,119
2855,_7,_2,_39,6.99,6.99,0,0,115
2856,_7,_2,_40,6.99,6.99,0,0,115
2857,_7,_2,_41,6.99,6.99,0,0,115
2858,_7,_2,_42,6.99,6.99,0,0,109
2859,_7,_2,_43,6.99,6.99,0,0,109
2860,_7,_3,_5,19.99,19.99,0,0,47
2861,_7,_3,_6,19.99,19.99,0,1,51
2862,_7,_3,_7,19.99,19.99,0,0,43
2863,_7,_3,_8,19.99,19.99,0,0,39
2864,_7,_3,_9,19.99,19.99,0,0,42
2865,_7,_3,_10,19.99,19.99,0,0,44
2866,_7,_3,_11,19.99,19.99,0,0,50
2867,_7,_3,_12,19.99,19.99,0,0,42
2868,_7,_3,_13,19.99,19.99,0,0,47
2869,_7,_3,_14,19.99,19.99,0,0,44
2870,_7,_3,_15,19.99,19.99,0,0,35
2871,_7,_3,_16,19.99,19.99,0,0,37
2872,_7,_3,_17,19.99,19.99,0,0,33
2873,_7,_3,_18,19.99,19.99,0,0,35
2874,_7,_3,_19,19.99,19.99,0,0,33
2875,_7,_3,_20,19.99,19.99,0,0,37
2876,_7,_3,_21,19.99,19.99,0,0,31
2877,_7,_3,_22,19.99,19.99,0,0,32
2878,_7,_3,_23,19.99,19.99,0,0,33
2879,_7,_3,_24,19.99,19.99,0,0,39
2880,_7,_3,_25,19.99,19.99,0,0,39
2881,_7,_3,_26,19.99,10.0,1,0,204
2882,_7,_3,_27,19.99,10.0,1,0,191
2883,_7,_3,_28,19.99,10.0,1,0,200
2884,_7,_3,_29,19.99,10.0,1,0,220
2885,_7,_3,_30,19.99,10.0,1,0,279
2886,_7,_3,_31,19.99,19.99,0,0,87
2887,_7,_3,_32,19.99,19.99,0,0,108
2888,_7,_3,_33,19.99,19.99,0,0,149
2889,_7,_3,_34,19.99,19.99,0,0,129
2890,_7,_3,_35,19.99,19.99,0,0,73
2891,_7,_3,_36,19.99,19.99,0,1,53
2892,_7,_3,_37,19.99,19.99,0,0,49
2893,_7,_3,_38,19.99,19.99,0,0,47
2894,_7,_3,_39,19.99,19.99,0,0,46
2895,_7,_3,_40,19.99,19.99,0,0,42
2896,_7,_3,_41,19.99,19.99,0,0,44
2897,_7,_3,_42,19.99,19.99,0,0,41
2898,_7,_3,_43,19.99,19.99,0,0,38
2899,_7,_3,_44,19.99,10.0,1,0,175
2900,_7,_3,_45,19.99,10.0,1,0,180
2901,_7,_3,_46,19.99,10.0,1,0,188
2902,_7,_3,_47,19.99,10.0,1,1,205
2903,_7,_3,_48,19.99,19.99,0,0,56
2904,_7,_3,_49,19.99,19.99,0,0,61
2905,_7,_3,_50,19.99,19.99,0,0,69
2906,_7,_3,_51,19.99,19.99,0,0,84
2907,_7,_3,_52,19.99,19.99,0,1,57
2908,_7,_3,_1,21.99,21.99,0,0,59
2909,_7,_3,_2,21.99,21.99,0,0,50
2910,_7,_3,_3,21.99,21.99,0,0,45
2911,_7,_3,_4,21.99,21.99,0,0,42
2912,_7,_3,_5,21.99,21.99,0,0,43
2913,_7,_3,_6,21.99,21.99,0,1,39
2914,_7,_3,_7,21.99,21.99,0,0,47
2915,_7,_3,_8,21.99,21.99,0,0,39
2916,_7,_3,_9,21.99,21.99,0,0,41
2917,_7,_3,_10,21.99,21.99,0,0,41
2918,_7,_3,_11,21.99,21.99,0,0,46
2919,_7,_3,_12,21.99,21.99,0,0,44
2920,_7,_3,_13,21.99,21.99,0,0,43
2921,_7,_3,_14,21.99,21.99,0,0,40
2922,_7,_3,_15,21.99,21.99,0,0,34
2923,_7,_3,_16,21.99,21.99,0,0,35
2924,_7,_3,_17,21.99,21.99,0,0,31
2925,_7,_3,_18,21.99,21.99,0,0,33
2926,_7,_3,_19,21.99,21.99,0,0,31
2927,_7,_3,_20,21.99,21.99,0,0,28
2928,_7,_3,_21,21.99,21.99,0,0,32
2929,_7,_3,_22,21.99,21.99,0,0,34
2930,_7,_3,_23,21.99,21.99,0,0,38
2931,_7,_3,_24,21.99,21.99,0,0,37
2932,_7,_3,_25,21.99,21.99,0,0,41
2933,_7,_3,_26,21.99,11.0,1,0,183
2934,_7,_3,_27,21.99,11.0,1,0,201
2935,_7,_3,_28,21.99,11.0,1,0,199
2936,_7,_3,_29,21.99,11.0,1,0,195
2937,_7,_3,_30,21.99,11.0,1,0,205
2938,_7,_3,_31,21.99,21.99,0,0,71
2939,_7,_3,_32,21.99,21.99,0,0,89
2940,_7,_3,_33,21.99,21.99,0,0,119
2941,_7,_3,_34,21.99,21.99,0,0,124
2942,_7,_3,_35,21.99,21.99,0,0,65
2943,_7,_3,_36,21.99,21.99,0,1,49
2944,_7,_3,_37,21.99,21.99,0,0,54
2945,_7,_3,_38,21.99,21.99,0,0,43
2946,_7,_3,_39,21.99,21.99,0,0,41
2947,_7,_3,_40,21.99,21.99,0,0,42
2948,_7,_3,_41,21.99,21.99,0,0,39
2949,_7,_3,_42,21.99,21.99,0,0,43
2950,_7,_3,_43,21.99,21.99,0,0,39
2951,_7,_3,_44,21.99,11.0,1,0,186
2952,_7,_3,_45,21.99,11.0,1,0,154
2953,_7,_3,_46,21.99,11.0,1,0,161
2954,_7,_3,_47,21.99,11.0,1,1,203
2955,_7,_3,_48,21.99,21.99,0,0,51
2956,_7,_3,_49,21.99,21.99,0,0,56
2957,_7,_3,_50,21.99,21.99,0,0,66
2958,_7,_3,_51,21.99,21.99,0,0,84
2959,_7,_3,_52,21.99,21.99,0,1,59
2960,_7,_3,_1,19.99,19.99,0,0,76
2961,_7,_3,_2,19.99,19.99,0,0,68
2962,_7,_3,_3,19.99,19.99,0,0,73
2963,_7,_3,_4,19.99,19.99,0,0,62
2964,_7,_3,_5,19.99,19.99,0,0,59
2965,_7,_3,_6,19.99,19.99,0,1,56
2966,_7,_3,_7,19.99,19.99,0,0,58
2967,_7,_3,_8,19.99,19.99,0,0,59
2968,_7,_3,_9,19.99,19.99,0,0,51
2969,_7,_3,_10,19.99,19.99,0,0,58
2970,_7,_3,_11,19.99,19.99,0,0,63
2971,_7,_3,_12,19.99,19.99,0,0,59
2972,_7,_3,_13,19.99,19.99,0,0,50
2973,_7,_3,_14,19.99,19.99,0,0,53
2974,_7,_3,_15,19.99,19.99,0,0,41
2975,_7,_3,_16,19.99,19.99,0,0,45
2976,_7,_3,_17,19.99,19.99,0,0,43
2977,_7,_3,_18,19.99,19.99,0,0,39
2978,_7,_3,_19,19.99,19.99,0,0,37
2979,_7,_3,_20,19.99,19.99,0,0,39
2980,_7,_3,_21,19.99,19.99,0,0,47
2981,_7,_3,_22,19.99,19.99,0,0,52
2982,_7,_3,_23,19.99,19.99,0,0,48
2983,_7,_3,_24,19.99,19.99,0,0,57
2984,_7,_3,_25,19.99,19.99,0,0,51
2985,_7,_3,_26,19.99,19.99,0,0,62
2986,_7,_3,_27,19.99,10.0,1,0,327
2987,_7,_3,_28,19.99,10.0,1,0,259
2988,_7,_3,_29,19.99,10.0,1,0,321
2989,_7,_3,_30,19.99,10.0,1,0,321
2990,_7,_3,_31,19.99,19.99,0,0,90
2991,_7,_3,_32,19.99,19.99,0,0,126
2992,_7,_3,_33,19.99,19.99,0,0,161
2993,_7,_3,_34,19.99,19.99,0,0,155
2994,_7,_3,_35,19.99,19.99,0,0,91
2995,_7,_3,_36,19.99,19.99,0,1,71
2996,_7,_3,_37,19.99,19.99,0,0,54
2997,_7,_3,_38,19.99,19.99,0,0,54
2998,_7,_3,_39,19.99,19.99,0,0,47
2999,_7,_3,_40,19.99,19.99,0,0,49
3000,_7,_3,_41,19.99,19.99,0,0,49
3001,_7,_3,_42,19.99,19.99,0,0,39
3002,_7,_3,_43,19.99,19.99,0,0,46
3003,_8,_1,_5,9.99,7.99,1,0,159
3004,_8,_1,_6,9.99,7.99,1,1,337
3005,_8,_1,_7,9.99,7.99,1,0,219
3006,_8,_1,_8,9.99,7.99,1,0,115
3007,_8,_1,_9,9.99,9.99,0,0,87
3008,_8,_1,_10,9.99,9.99,0,0,82
3009,_8,_1,_11,9.99,9.99,0,0,83
3010,_8,_1,_12,9.99,9.99,0,0,105
3011,_8,_1,_13,9.99,9.99,0,0,247
3012,_8,_1,_14,9.99,9.99,0,0,169
3013,_8,_1,_15,9.99,9.99,0,0,67
3014,_8,_1,_16,9.99,9.99,0,0,65
3015,_8,_1,_17,9.99,9.99,0,0,70
3016,_8,_1,_18,9.99,7.99,1,0,111
3017,_8,_1,_19,9.99,7.99,1,0,115
3018,_8,_1,_20,9.99,7.99,1,0,103
3019,_8,_1,_21,9.99,7.99,1,0,103
3020,_8,_1,_22,9.99,9.99,0,0,72
3021,_8,_1,_23,9.99,9.99,0,0,71
3022,_8,_1,_24,9.99,9.99,0,0,71
3023,_8,_1,_25,9.99,9.99,0,0,71
3024,_8,_1,_26,9.99,9.99,0,0,73
3025,_8,_1,_27,9.99,9.99,0,0,73
3026,_8,_1,_28,9.99,9.99,0,0,68
3027,_8,_1,_29,9.99,9.99,0,0,63
3028,_8,_1,_30,9.99,9.99,0,0,62
3029,_8,_1,_31,9.99,9.99,0,0,69
3030,_8,_1,_32,9.99,9.99,0,0,69
3031,_8,_1,_33,9.99,9.99,0,0,68
3032,_8,_1,_34,9.99,9.99,0,0,67
3033,_8,_1,_35,9.99,9.99,0,0,75
3034,_8,_1,_36,9.99,9.99,0,1,81
3035,_8,_1,_37,9.99,9.99,0,0,91
3036,_8,_1,_38,9.99,9.99,0,0,93
3037,_8,_1,_39,9.99,9.99,0,0,104
3038,_8,_1,_40,9.99,9.99,0,0,117
3039,_8,_1,_41,9.99,9.99,0,0,111
3040,_8,_1,_42,9.99,9.99,0,0,128
3041,_8,_1,_43,9.99,9.99,0,0,193
3042,_8,_1,_44,9.99,9.99,0,0,163
3043,_8,_1,_45,9.99,9.99,0,0,77
3044,_8,_1,_46,9.99,9.99,0,0,79
3045,_8,_1,_47,9.99,9.99,0,1,89
3046,_8,_1,_48,9.99,9.99,0,0,111
3047,_8,_1,_49,9.99,9.99,0,0,147
3048,_8,_1,_50,9.99,9.99,0,0,225
3049,_8,_1,_51,9.99,9.99,0,0,201
3050,_8,_1,_52,9.99,9.99,0,1,68
3051,_8,_1,_1,10.99,10.99,0,0,53
3052,_8,_1,_2,10.99,10.99,0,0,71
3053,_8,_1,_3,10.99,10.99,0,0,71
3054,_8,_1,_4,10.99,10.99,0,0,75
3055,_8,_1,_5,10.99,8.79,1,0,123
3056,_8,_1,_6,10.99,8.79,1,1,239
3057,_8,_1,_7,10.99,8.79,1,0,300
3058,_8,_1,_8,10.99,8.79,1,0,105
3059,_8,_1,_9,10.99,10.99,0,0,77
3060,_8,_1,_10,10.99,10.99,0,0,78
3061,_8,_1,_11,10.99,10.99,0,0,77
3062,_8,_1,_12,10.99,10.99,0,0,77
3063,_8,_1,_13,10.99,10.99,0,0,79
3064,_8,_1,_14,10.99,10.99,0,0,92
3065,_8,_1,_15,10.99,10.99,0,0,107
3066,_8,_1,_16,10.99,10.99,0,0,194
3067,_8,_1,_17,10.99,10.99,0,0,131
3068,_8,_1,_18,10.99,8.79,1,0,89
3069,_8,_1,_19,10.99,8.79,1,0,83
3070,_8,_1,_20,10.99,8.79,1,0,73
3071,_8,_1,_21,10.99,8.79,1,0,69
3072,_8,_1,_22,10.99,10.99,0,0,53
3073,_8,_1,_23,10.99,10.99,0,0,49
3074,_8,_1,_24,10.99,10.99,0,0,54
3075,_8,_1,_25,10.99,10.99,0,0,47
3076,_8,_1,_26,10.99,10.99,0,0,50
3077,_8,_1,_27,10.99,10.99,0,0,53
3078,_8,_1,_28,10.99,10.99,0,0,55
3079,_8,_1,_29,10.99,10.99,0,0,48
3080,_8,_1,_30,10.99,10.99,0,0,59
3081,_8,_1,_31,10.99,10.99,0,0,59
3082,_8,_1,_32,10.99,10.99,0,0,59
3083,_8,_1,_33,10.99,10.99,0,0,57
3084,_8,_1,_34,10.99,10.99,0,0,49
3085,_8,_1,_35,10.99,10.99,0,0,65
3086,_8,_1,_36,10.99,10.99,0,1,65
3087,_8,_1,_37,10.99,10.99,0,0,79
3088,_8,_1,_38,10.99,10.99,0,0,77
3089,_8,_1,_39,10.99,10.99,0,0,75
3090,_8,_1,_40,10.99,10.99,0,0,89
3091,_8,_1,_41,10.99,10.99,0,0,96
3092,_8,_1,_42,10.99,10.99,0,0,102
3093,_8,_1,_43,10.99,10.99,0,0,142
3094,_8,_1,_44,10.99,10.99,0,0,208
3095,_8,_1,_45,10.99,10.99,0,0,73
3096,_8,_1,_46,10.99,10.99,0,0,64
3097,_8,_1,_47,10.99,10.99,0,1,72
3098,_8,_1,_48,10.99,10.99,0,0,90
3099,_8,_1,_49,10.99,10.99,0,0,119
3100,_8,_1,_50,10.99,10.99,0,0,168
3101,_8,_1,_51,10.99,10.99,0,0,212
3102,_8,_1,_52,10.99,10.99,0,1,92
3103,_8,_1,_1,10.99,10.99,0,0,63
3104,_8,_1,_2,10.99,10.99,0,0,70
3105,_8,_1,_3,10.99,10.99,0,0,73
3106,_8,_1,_4,10.99,10.99,0,0,81
3107,_8,_1,_5,10.99,8.79,1,0,125
3108,_8,_1,_6,10.99,8.79,1,1,198
3109,_8,_1,_7,10.99,8.79,1,0,412
3110,_8,_1,_8,10.99,8.79,1,0,115
3111,_8,_1,_9,10.99,10.99,0,0,75
3112,_8,_1,_10,10.99,10.99,0,0,76
3113,_8,_1,_11,10.99,10.99,0,0,75
3114,_8,_1,_12,10.99,10.99,0,0,83
3115,_8,_1,_13,10.99,10.99,0,0,110
3116,_8,_1,_14,10.99,10.99,0,0,225
3117,_8,_1,_15,10.99,10.99,0,0,147
3118,_8,_1,_16,10.99,10.99,0,0,60
3119,_8,_1,_17,10.99,10.99,0,0,52
3120,_8,_1,_18,10.99,8.79,1,0,83
3121,_8,_1,_19,10.99,8.79,1,0,87
3122,_8,_1,_20,10.99,8.79,1,0,88
3123,_8,_1,_21,10.99,8.79,1,0,78
3124,_8,_1,_22,10.99,10.99,0,0,56
3125,_8,_1,_23,10.99,10.99,0,0,56
3126,_8,_1,_24,10.99,10.99,0,0,57
3127,_8,_1,_25,10.99,10.99,0,0,57
3128,_8,_1,_26,10.99,10.99,0,0,48
3129,_8,_1,_27,10.99,10.99,0,0,57
3130,_8,_1,_28,10.99,10.99,0,0,57
3131,_8,_1,_29,10.99,10.99,0,0,54
3132,_8,_1,_30,10.99,10.99,0,0,54
3133,_8,_1,_31,10.99,10.99,0,0,59
3134,_8,_1,_32,10.99,10.99,0,0,57
3135,_8,_1,_33,10.99,10.99,0,0,57
3136,_8,_1,_34,10.99,10.99,0,0,54
3137,_8,_1,_35,10.99,10.99,0,0,59
3138,_8,_1,_36,10.99,10.99,0,1,63
3139,_8,_1,_37,10.99,10.99,0,0,78
3140,_8,_1,_38,10.99,10.99,0,0,77
3141,_8,_1,_39,10.99,10.99,0,0,84
3142,_8,_1,_40,10.99,10.99,0,0,88
3143,_8,_1,_41,10.99,10.99,0,0,94
3144,_8,_1,_42,10.99,10.99,0,0,102
3145,_8,_1,_43,10.99,10.99,0,0,125
3146,_8,_2,_5,5.99,5.99,0,0,251
3147,_8,_2,_6,5.99,5.99,0,1,235
3148,_8,_2,_7,5.99,5.99,0,0,256
3149,_8,_2,_8,5.99,5.99,0,0,233
3150,_8,_2,_9,5.99,5.99,0,0,243
3151,_8,_2,_10,5.99,5.99,0,0,227
3152,_8,_2,_11,5.99,5.99,0,0,221
3153,_8,_2,_12,5.99,5.99,0,0,204
3154,_8,_2,_13,5.99,4.01,1,0,430
3155,_8,_2,_14,5.99,4.01,1,0,424
3156,_8,_2,_15,5.99,4.01,1,0,443
3157,_8,_2,_16,5.99,4.01,1,0,414
3158,_8,_2,_17,5.99,4.01,1,0,393
3159,_8,_2,_18,5.99,5.99,0,0,244
3160,_8,_2,_19,5.99,5.99,0,0,209
3161,_8,_2,_20,5.99,5.99,0,0,227
3162,_8,_2,_21,5.99,5.99,0,0,234
3163,_8,_2,_22,5.99,5.99,0,0,238
3164,_8,_2,_23,5.99,5.99,0,0,233
3165,_8,_2,_24,5.99,5.99,0,0,223
3166,_8,_2,_25,5.99,5.99,0,0,226
3167,_8,_2,_26,5.99,4.01,1,0,433
3168,_8,_2,_27,5.99,4.01,1,0,428
3169,_8,_2,_28,5.99,4.01,1,0,409
3170,_8,_2,_29,5.99,4.01,1,0,422
3171,_8,_2,_30,5.99,4.01,1,0,418
3172,_8,_2,_31,5.99,5.99,0,0,239
3173,_8,_2,_32,5.99,5.99,0,0,227
3174,_8,_2,_33,5.99,5.99,0,0,237
3175,_8,_2,_34,5.99,5.99,0,0,263
3176,_8,_2,_35,5.99,5.99,0,0,267
3177,_8,_2,_36,5.99,5.99,0,1,233
3178,_8,_2,_37,5.99,5.99,0,0,235
3179,_8,_2,_38,5.99,5.99,0,0,221
3180,_8,_2,_39,5.99,5.99,0,0,245
3181,_8,_2,_40,5.99,5.99,0,0,241
3182,_8,_2,_41,5.99,5.99,0,0,225
3183,_8,_2,_42,5.99,5.99,0,0,227
3184,_8,_2,_43,5.99,5.99,0,0,223
3185,_8,_2,_44,5.99,5.99,0,0,258
3186,_8,_2,_45,5.99,5.99,0,0,237
3187,_8,_2,_46,5.99,5.99,0,0,217
3188,_8,_2,_47,5.99,5.99,0,1,241
3189,_8,_2,_48,5.99,5.99,0,0,232
3190,_8,_2,_49,5.99,5.99,0,0,247
3191,_8,_2,_50,5.99,5.99,0,0,268
3192,_8,_2,_51,5.99,5.99,0,0,324
3193,_8,_2,_52,5.99,5.99,0,1,191
3194,_8,_2,_1,5.99,5.99,0,0,225
3195,_8,_2,_2,5.99,5.99,0,0,213
3196,_8,_2,_3,5.99,5.99,0,0,236
3197,_8,_2,_4,5.99,5.99,0,0,225
3198,_8,_2,_5,5.99,5.99,0,0,233
3199,_8,_2,_6,5.99,5.99,0,1,247
3200,_8,_2,_7,5.99,5.99,0,0,279
3201,_8,_2,_8,5.99,5.99,0,0,253
3202,_8,_2,_9,5.99,5.99,0,0,251
3203,_8,_2,_10,5.99,5.99,0,0,242
3204,_8,_2,_11,5.99,5.99,0,0,224
3205,_8,_2,_12,5.99,5.99,0,0,221
3206,_8,_2,_13,5.99,4.01,1,0,445
3207,_8,_2,_14,5.99,4.01,1,0,453
3208,_8,_2,_15,5.99,4.01,1,0,429
3209,_8,_2,_16,5.99,4.01,1,0,435
3210,_8,_2,_17,5.99,4.01,1,0,423
3211,_8,_2,_18,5.99,5.99,0,0,251
3212,_8,_2,_19,5.99,5.99,0,0,219
3213,_8,_2,_20,5.99,5.99,0,0,233
3214,_8,_2,_21,5.99,5.99,0,0,227
3215,_8,_2,_22,5.99,5.99,0,0,244
3216,_8,_2,_23,5.99,5.99,0,0,235
3217,_8,_2,_24,5.99,5.99,0,0,237
3218,_8,_2,_25,5.99,5.99,0,0,234
3219,_8,_2,_26,5.99,4.01,1,0,447
3220,_8,_2,_27,5.99,4.01,1,0,432
3221,_8,_2,_28,5.99,4.01,1,0,426
3222,_8,_2,_29,5.99,4.01,1,0,433
3223,_8,_2,_30,5.99,4.01,1,0,429
3224,_8,_2,_31,5.99,5.99,0,0,249
3225,_8,_2,_32,5.99,5.99,0,0,233
3226,_8,_2,_33,5.99,5.99,0,0,248
3227,_8,_2,_34,5.99,5.99,0,0,277
3228,_8,_2,_35,5.99,5.99,0,0,263
3229,_8,_2,_36,5.99,5.99,0,1,222
3230,_8,_2,_37,5.99,5.99,0,0,230
3231,_8,_2,_38,5.99,5.99,0,0,229
3232,_8,_2,_39,5.99,5.99,0,0,234
3233,_8,_2,_40,5.99,5.99,0,0,259
3234,_8,_2,_41,5.99,5.99,0,0,227
3235,_8,_2,_42,5.99,5.99,0,0,235
3236,_8,_2,_43,5.99,5.99,0,0,222
3237,_8,_2,_44,5.99,5.99,0,0,241
3238,_8,_2,_45,5.99,5.99,0,0,228
3239,_8,_2,_46,5.99,5.99,0,0,235
3240,_8,_2,_47,5.99,5.99,0,1,229
3241,_8,_2,_48,5.99,5.99,0,0,230
3242,_8,_2,_49,5.99,5.99,0,0,229
3243,_8,_2,_50,5.99,5.99,0,0,249
3244,_8,_2,_51,5.99,5.99,0,0,331
3245,_8,_2,_52,5.99,5.99,0,1,208
3246,_8,_2,_1,6.99,6.99,0,0,187
3247,_8,_2,_2,6.99,6.99,0,0,180
3248,_8,_2,_3,6.99,6.99,0,0,196
3249,_8,_2,_4,6.99,6.99,0,0,182
3250,_8,_2,_5,6.99,6.99,0,0,226
3251,_8,_2,_6,6.99,6.99,0,1,204
